gene_locus	gene_name	chr	start	stop	n_snps	n_pcs	phen1	phen2	rho	rho.lower	rho.upper	r2	r2.lower	r2.upper	p
ENSG00000172270	BSG	19	471297	683493	4	4	PD_nalls2019	MonoC_onek1k_ENSG00000172270	-0.906885	-1	-0.66739	0.822441	0.44541	1	0.000185848
ENSG00000185198	PRSS57	19	585521	795460	29	10	PD_nalls2019	CD8ET_onek1k_ENSG00000185198	0.104044	-0.29355	0.49899	0.0108253	0	0.25464	0.590073
ENSG00000197766	CFD	19	759453	963453	11	9	PD_nalls2019	CD4ET_onek1k_ENSG00000197766	-0.359472	-0.59052	-0.11941	0.12922	0.01426	0.34872	0.00420985
ENSG00000197766	CFD	19	759453	963453	9	8	PD_nalls2019	CD8ET_onek1k_ENSG00000197766	-0.298853	-0.45405	-0.1401	0.089313	0.01963	0.20616	0.000411776
ENSG00000197766	CFD	19	759453	963453	13	11	PD_nalls2019	CD8NC_onek1k_ENSG00000197766	-0.117212	-0.26619	0.03128	0.0137386	0	0.07086	0.123616
ENSG00000197766	CFD	19	759453	963453	69	31	PD_nalls2019	MonoC_onek1k_ENSG00000197766	-0.253579	-0.38991	-0.11889	0.0643023	0.01414	0.15203	0.000362392
ENSG00000197766	CFD	19	759453	963453	66	31	UC_delange2017	MonoC_onek1k_ENSG00000197766	0.488849	0.1667	0.83495	0.238973	0.02782	0.69714	0.00497814
ENSG00000175221	MED16	19	767962	993218	24	15	PD_nalls2019	CD4ET_onek1k_ENSG00000175221	-0.287583	-0.54696	-0.02218	0.0827037	0.00138	0.29917	0.0371103
ENSG00000175221	MED16	19	767962	993218	11	7	PD_nalls2019	CD8ET_onek1k_ENSG00000175221	-0.386358	-0.63319	-0.13618	0.149273	0.01855	0.40093	0.00527936
ENSG00000175221	MED16	19	767962	993218	31	20	PD_nalls2019	CD8NC_onek1k_ENSG00000175221	-0.139697	-0.31819	0.03956	0.0195151	0	0.10125	0.124832
ENSG00000198858	R3HDM4	19	796503	1013240	10	9	PD_nalls2019	CD4NC_onek1k_ENSG00000198858	-0.418455	-0.71026	-0.10204	0.175105	0.01078	0.50446	0.0135689
ENSG00000198858	R3HDM4	19	796503	1013240	50	22	PD_nalls2019	CD8ET_onek1k_ENSG00000198858	-0.00894539	-0.21345	0.19897	8.00201e-05	0	0.0553	0.931452
ENSG00000064666	CNN2	19	926298	1139068	58	18	AD_schwartzentruber2021	CD4ET_onek1k_ENSG00000064666	0.245124	-0.04835	0.53027	0.0600856	0	0.28119	0.100408
ENSG00000064666	CNN2	19	926298	1139068	58	18	PD_nalls2019	CD4ET_onek1k_ENSG00000064666	-0.16021	-0.43527	0.11961	0.0256674	0	0.18946	0.255468
ENSG00000064666	CNN2	19	926298	1139068	38	14	AD_schwartzentruber2021	CD8ET_onek1k_ENSG00000064666	0.137738	-0.2025	0.48057	0.0189719	0	0.23234	0.422711
ENSG00000064666	CNN2	19	926298	1139068	38	14	MS_imsgc2019	CD8ET_onek1k_ENSG00000064666	0.665508	0.28978	1	0.442901	0.08397	1	0.00302304
ENSG00000064666	CNN2	19	926298	1139068	44	16	AD_schwartzentruber2021	CD8NC_onek1k_ENSG00000064666	0.340408	0.0644	0.61811	0.115878	0.00504	0.38207	0.02175
ENSG00000167468	GPX4	19	1003936	1206787	7	3	CD_delange2017	CD4ET_onek1k_ENSG00000167468	0.597787	0.2264	0.9477	0.357349	0.05202	0.89813	0.00849411
ENSG00000167468	GPX4	19	1003936	1206787	51	25	CD_delange2017	CD4NC_onek1k_ENSG00000167468	0.363769	0.17404	0.55016	0.132328	0.03029	0.30268	0.000413452
ENSG00000167468	GPX4	19	1003936	1206787	57	28	PD_nalls2019	CD4NC_onek1k_ENSG00000167468	-0.0128292	-0.23913	0.20941	0.000164589	0	0.06604	0.908627
ENSG00000167468	GPX4	19	1003936	1206787	32	18	AD_schwartzentruber2021	CD8NC_onek1k_ENSG00000167468	-0.352406	-0.65268	-0.04831	0.12419	0.00378	0.426	0.0279742
ENSG00000167468	GPX4	19	1003936	1206787	31	18	CD_delange2017	CD8NC_onek1k_ENSG00000167468	0.397109	0.16411	0.62373	0.157695	0.02693	0.38904	0.00174541
ENSG00000167468	GPX4	19	1003936	1206787	32	18	PD_nalls2019	CD8NC_onek1k_ENSG00000167468	-0.0221485	-0.30733	0.26257	0.000490557	0	0.10672	0.876404
ENSG00000228300	C19orf24	19	1175026	1379248	14	4	PD_nalls2019	CD8ET_onek1k_ENSG00000228300	0.404378	0.10009	0.69343	0.163521	0.01026	0.48084	0.0128318
ENSG00000071626	DAZAP1	19	1307568	1535719	23	9	PD_nalls2019	CD4ET_onek1k_ENSG00000071626	-0.14426	-0.49203	0.19844	0.0208109	0	0.24258	0.397095
ENSG00000071626	DAZAP1	19	1307568	1535719	26	11	PD_nalls2019	CD8ET_onek1k_ENSG00000071626	-0.304258	-0.6491	0.04979	0.0925731	0	0.42133	0.0824123
ENSG00000130332	LSM7	19	2221516	2428619	64	21	PD_nalls2019	BIN_onek1k_ENSG00000130332	-0.000574601	-0.24352	0.23972	3.30166e-07	0	0.07677	0.996171
ENSG00000130332	LSM7	19	2221516	2428619	49	16	PD_nalls2019	BMem_onek1k_ENSG00000130332	-0.0521366	-0.32779	0.22088	0.00271822	0	0.11215	0.704232
ENSG00000130332	LSM7	19	2221516	2428619	20	8	PD_nalls2019	CD4ET_onek1k_ENSG00000130332	-0.388346	-0.76842	0.00945	0.150812	0	0.59048	0.0581098
ENSG00000130332	LSM7	19	2221516	2428619	92	23	PD_nalls2019	CD4NC_onek1k_ENSG00000130332	-0.0677046	-0.25396	0.1183	0.00458391	0	0.06469	0.47292
ENSG00000130332	LSM7	19	2221516	2428619	49	16	PD_nalls2019	CD8ET_onek1k_ENSG00000130332	-0.041948	-0.30954	0.2188	0.00175963	0	0.10362	0.750683
ENSG00000130332	LSM7	19	2221516	2428619	55	17	PD_nalls2019	CD8NC_onek1k_ENSG00000130332	-0.0757634	-0.40998	0.25647	0.0057401	0	0.17584	0.646911
ENSG00000099800	TIMM13	19	2325622	2527892	28	11	PD_nalls2019	BIN_onek1k_ENSG00000099800	0.267896	-0.18683	0.71956	0.0717684	0	0.5178	0.236777
ENSG00000099800	TIMM13	19	2325622	2527892	19	9	PD_nalls2019	CD4ET_onek1k_ENSG00000099800	0.402827	-0.06505	0.85759	0.162269	0	0.73547	0.0971209
ENSG00000099800	TIMM13	19	2325622	2527892	124	28	PD_nalls2019	CD4NC_onek1k_ENSG00000099800	0.116466	-0.13195	0.37368	0.0135644	0	0.13992	0.363904
ENSG00000099800	TIMM13	19	2325622	2527892	76	19	PD_nalls2019	CD8ET_onek1k_ENSG00000099800	-0.0399002	-0.43741	0.35498	0.00159202	0	0.21628	0.841527
ENSG00000099800	TIMM13	19	2325622	2527892	93	20	PD_nalls2019	CD8NC_onek1k_ENSG00000099800	-0.0326769	-0.383	0.32325	0.00106778	0	0.16972	0.852424
ENSG00000167671	UBXN6	19	4344996	4557819	100	13	PD_nalls2019	CD4NC_onek1k_ENSG00000167671	0.141267	-0.15449	0.43897	0.0199563	0	0.19269	0.346547
ENSG00000130544	ZNF557	19	6969455	7187979	476	86	PD_nalls2019	CD4NC_onek1k_ENSG00000130544	0.0594068	-0.1548	0.27007	0.00352917	0	0.07404	0.58016
ENSG00000076944	STXBP2	19	7601767	7812759	116	22	PD_nalls2019	MonoC_onek1k_ENSG00000076944	0.0825816	-0.16386	0.334	0.00681971	0	0.11177	0.513993
ENSG00000090661	CERS4	19	8171620	8427305	32	17	PD_nalls2019	CD4NC_onek1k_ENSG00000090661	0.313375	0.10132	0.52304	0.098204	0.01029	0.27357	0.00535836
ENSG00000090661	CERS4	19	8171620	8427305	11	7	PD_nalls2019	CD8ET_onek1k_ENSG00000090661	0.280151	-0.06954	0.63079	0.0784844	0	0.3979	0.118457
ENSG00000090661	CERS4	19	8171620	8427305	13	8	PD_nalls2019	CD8NC_onek1k_ENSG00000090661	0.36112	0.02401	0.67763	0.130408	0.00258	0.45918	0.0383967
ENSG00000105371	ICAM4	19	10297643	10499198	17	9	CD_delange2017	MonoC_onek1k_ENSG00000105371	0.828585	0.50971	1	0.686554	0.25981	1	0.000418197
ENSG00000102575	ACP5	19	11585475	11789823	90	16	PD_nalls2019	CD4NC_onek1k_ENSG00000102575	0.254835	0.05046	0.45681	0.0649407	0.00281	0.20867	0.0155276
ENSG00000102575	ACP5	19	11585475	11789823	29	5	PD_nalls2019	CD8NC_onek1k_ENSG00000102575	0.181857	-0.23758	0.58931	0.0330719	0	0.34931	0.37099
ENSG00000102575	ACP5	19	11585475	11789823	18	5	PD_nalls2019	MonoC_onek1k_ENSG00000102575	0.120428	-0.20173	0.43576	0.0145029	0	0.19063	0.450046
ENSG00000105127	AKAP8	19	15364196	15590609	88	7	CD_delange2017	CD4NC_onek1k_ENSG00000105127	-0.825768	-1	-0.51053	0.681892	0.26064	1	0.000531529
ENSG00000105127	AKAP8	19	15364196	15590609	80	5	CD_delange2017	CD8NC_onek1k_ENSG00000105127	-0.987155	-1	-0.75798	0.974475	0.57453	1	0.000376346
ENSG00000130313	PGLS	19	17522438	17732097	81	20	PD_nalls2019	CD4NC_onek1k_ENSG00000130313	0.150917	-0.21735	0.52285	0.0227758	0	0.27375	0.420605
ENSG00000105642	KCNN1	19	17962102	18210889	29	14	PD_nalls2019	CD4NC_onek1k_ENSG00000105642	-0.0362314	-0.31227	0.24039	0.00131271	0	0.10551	0.791817
ENSG00000105642	KCNN1	19	17962102	18210889	5	4	PD_nalls2019	CD8NC_onek1k_ENSG00000105642	-0.227051	-0.67477	0.23796	0.0515521	0	0.45651	0.310153
ENSG00000099308	MAST3	19	18108603	18362502	105	18	MS_imsgc2019	CD4NC_onek1k_ENSG00000099308	-0.827729	-1	-0.56707	0.685136	0.32157	1	1.74637e-05
ENSG00000099308	MAST3	19	18108603	18362502	120	20	MS_imsgc2019	CD8ET_onek1k_ENSG00000099308	-0.97651	-1	-0.77752	0.953573	0.60453	1	6.83957e-07
ENSG00000099308	MAST3	19	18108603	18362502	33	7	MS_imsgc2019	CD8NC_onek1k_ENSG00000099308	-0.951392	-1	-0.67271	0.905147	0.45254	1	0.000448525
ENSG00000254858	MPV17L2	19	18203992	18407758	47	10	MS_imsgc2019	CD4NC_onek1k_ENSG00000254858	-0.979809	-1	-0.75326	0.960026	0.5674	1	3.98449e-05
ENSG00000130517	PGPEP1	19	18351397	18580760	43	8	PD_nalls2019	CD4NC_onek1k_ENSG00000130517	0.181563	-0.29845	0.66437	0.032965	0	0.44289	0.439267
ENSG00000130511	SSBP4	19	18429674	18645372	140	13	PD_nalls2019	CD4NC_onek1k_ENSG00000130511	0.446482	0.11109	0.76006	0.199346	0.01292	0.57769	0.0115574
ENSG00000130511	SSBP4	19	18429674	18645372	127	9	PD_nalls2019	CD8NC_onek1k_ENSG00000130511	0.633213	0.29567	0.94689	0.400959	0.08742	0.89661	0.00177427
ENSG00000197020	ZNF100	19	21805568	22050430	17	5	PD_nalls2019	BMem_onek1k_ENSG00000197020	0.0878071	-0.40211	0.58634	0.00771008	0	0.35492	0.712262
ENSG00000197020	ZNF100	19	21805568	22050430	151	12	PD_nalls2019	CD8ET_onek1k_ENSG00000197020	-0.215718	-0.519	0.08756	0.0465344	0	0.26937	0.169817
ENSG00000197020	ZNF100	19	21805568	22050430	59	12	PD_nalls2019	CD8NC_onek1k_ENSG00000197020	-0.368416	-0.67573	-0.0497	0.13573	0.00393	0.45661	0.0284306
ENSG00000221946	FXYD7	19	35534154	35745204	81	4	PD_nalls2019	BIN_onek1k_ENSG00000221946	-0.505588	-0.85625	-0.11773	0.255619	0.0149	0.73317	0.018572
ENSG00000089327	FXYD5	19	35545633	35760786	12	6	PD_nalls2019	BIN_onek1k_ENSG00000089327	-0.278145	-0.61972	0.06777	0.0773649	0	0.38405	0.117715
ENSG00000089327	FXYD5	19	35545633	35760786	78	3	PD_nalls2019	BMem_onek1k_ENSG00000089327	-0.299625	-0.65007	0.06333	0.0897754	0	0.42259	0.111491
ENSG00000161265	U2AF1L4	19	36133365	36336346	72	15	AD_schwartzentruber2021	CD8ET_onek1k_ENSG00000161265	0.413116	0.04777	0.77945	0.170664	0.00446	0.60755	0.0328407
ENSG00000090920	FCGBP	19	40253963	40540533	55	12	PD_nalls2019	CD8ET_onek1k_ENSG00000090920	0.140753	-0.07626	0.3602	0.0198113	0	0.12975	0.218752
ENSG00000105372	RPS19	19	42263988	42476994	141	10	PD_nalls2019	CD4NC_onek1k_ENSG00000105372	-0.175428	-0.53337	0.20173	0.030775	0	0.28496	0.339452
ENSG00000130202	PVRL2	19	45249432	45492485	8	6	AD_schwartzentruber2021	MonoC_onek1k_ENSG00000130202	-0.131247	-0.45328	0.18503	0.0172258	0	0.20579	0.40243
ENSG00000125743	SNRPD2	19	46090712	46295827	105	18	PD_nalls2019	CD8NC_onek1k_ENSG00000125743	-0.283899	-0.54933	-0.02091	0.0805986	0.00169	0.30176	0.0414152
ENSG00000204850	AC011484_1	19	46897765	47099755	171	36	PD_nalls2019	CD4NC_onek1k_ENSG00000204850	-0.103099	-0.33686	0.1312	0.0106294	0	0.1138	0.394789
ENSG00000160013	PTGIR	19	47023725	47228375	134	30	PD_nalls2019	CD4NC_onek1k_ENSG00000160013	-0.112882	-0.27855	0.05285	0.0127424	0	0.07759	0.185286
ENSG00000160013	PTGIR	19	47023725	47228375	133	30	UC_delange2017	CD4NC_onek1k_ENSG00000160013	-0.705136	-1	-0.44488	0.497217	0.19792	1	1.58885e-05
ENSG00000160013	PTGIR	19	47023725	47228375	29	11	PD_nalls2019	CD8NC_onek1k_ENSG00000160013	-0.196446	-0.50086	0.11204	0.0385912	0	0.25086	0.205633
ENSG00000160013	PTGIR	19	47023725	47228375	29	11	UC_delange2017	CD8NC_onek1k_ENSG00000160013	-0.976039	-1	-0.74826	0.952652	0.5599	1	3.21813e-05
ENSG00000167414	GNG8	19	47037333	47237942	9	5	PD_nalls2019	CD4NC_onek1k_ENSG00000167414	-0.162811	-0.41032	0.09137	0.0265074	0	0.16837	0.206811
ENSG00000167414	GNG8	19	47037333	47237942	8	4	UC_delange2017	CD4NC_onek1k_ENSG00000167414	-1	-1	-0.8703	1	0.75742	1	7.31254e-06
ENSG00000167414	GNG8	19	47037333	47237942	29	7	PD_nalls2019	CD8NC_onek1k_ENSG00000167414	-0.343816	-0.70274	0.03802	0.11821	0	0.49385	0.0737472
ENSG00000257704	PRR24	19	47678142	47878979	54	6	PD_nalls2019	CD4NC_onek1k_ENSG00000257704	-0.400984	-0.69708	-0.09296	0.160788	0.00919	0.48592	0.0142191
ENSG00000257704	PRR24	19	47678142	47878979	16	3	PD_nalls2019	CD8NC_onek1k_ENSG00000257704	-0.481821	-0.94487	0.01472	0.232151	0	0.89278	0.0652139
ENSG00000105373	GLTSCR2	19	48148779	48360315	38	20	PD_nalls2019	CD4NC_onek1k_ENSG00000105373	0.0155835	-0.32366	0.35682	0.000242846	0	0.15495	0.925603
ENSG00000087076	HSD17B14	19	49216274	49439935	182	23	PD_nalls2019	CD4NC_onek1k_ENSG00000087076	-0.148562	-0.31136	0.01451	0.0220707	0	0.09695	0.0709491
ENSG00000087076	HSD17B14	19	49216274	49439935	90	12	PD_nalls2019	CD8NC_onek1k_ENSG00000087076	-0.293642	-0.56705	-0.00467	0.0862255	0.001	0.32155	0.047332
ENSG00000104894	CD37	19	49738428	49946592	224	15	MS_imsgc2019	BIN_onek1k_ENSG00000104894	-1	-1	-0.85791	1	0.736	1	3.32407e-09
ENSG00000104894	CD37	19	49738428	49946592	220	15	MS_imsgc2019	BMem_onek1k_ENSG00000104894	-1	-1	-0.86732	1	0.75224	1	3.24529e-09
ENSG00000104894	CD37	19	49738428	49946592	19	4	MS_imsgc2019	CD4ET_onek1k_ENSG00000104894	-1	-1	-0.82555	1	0.68152	1	4.83611e-05
ENSG00000104894	CD37	19	49738428	49946592	42	10	MS_imsgc2019	CD4NC_onek1k_ENSG00000104894	-1	-1	-0.83333	1	0.69444	1	1.21206e-06
ENSG00000104894	CD37	19	49738428	49946592	99	13	MS_imsgc2019	CD8ET_onek1k_ENSG00000104894	-0.859931	-1	-0.59138	0.739482	0.34973	1	5.51572e-05
ENSG00000126456	IRF3	19	50062826	50269132	16	8	SCZ_pardinas2018	CD4NC_onek1k_ENSG00000126456	-0.714519	-1	-0.35906	0.510538	0.12892	1	0.00222351
ENSG00000169136	ATF5	19	50331959	50537192	41	15	PD_nalls2019	CD4NC_onek1k_ENSG00000169136	0.0997198	-0.25273	0.44408	0.00994405	0	0.19904	0.567931
ENSG00000167747	C19orf48	19	51200961	51408186	23	7	PD_nalls2019	CD4NC_onek1k_ENSG00000167747	0.149342	-0.1649	0.44873	0.022303	0	0.20148	0.342073
ENSG00000167748	KLK1	19	51222404	51427043	38	9	PD_nalls2019	BMem_onek1k_ENSG00000167748	0.0396711	-0.29302	0.37223	0.0015738	0	0.15359	0.807576
ENSG00000105379	ETFB	19	51748423	51969672	27	10	PD_nalls2019	CD4NC_onek1k_ENSG00000105379	0.242093	-0.14973	0.61487	0.0586092	0	0.37806	0.20868
ENSG00000167766	ZNF83	19	52997313	53293749	60	16	PD_nalls2019	CD4ET_onek1k_ENSG00000167766	-0.0829047	-0.38572	0.22063	0.00687318	0	0.15206	0.59136
ENSG00000167766	ZNF83	19	52997313	53293749	145	34	PD_nalls2019	CD4NC_onek1k_ENSG00000167766	0.0939931	-0.09551	0.28386	0.0088347	0	0.08059	0.33687
ENSG00000167766	ZNF83	19	52997313	53293749	119	26	PD_nalls2019	CD8NC_onek1k_ENSG00000167766	0.107186	-0.10165	0.31696	0.0114888	0	0.10046	0.317953
ENSG00000189190	ZNF600	19	53167448	53390044	12	4	PD_nalls2019	BMem_onek1k_ENSG00000189190	0.0556522	-0.36949	0.47362	0.00309717	0	0.24275	0.787292
ENSG00000189190	ZNF600	19	53167448	53390044	48	13	PD_nalls2019	CD4ET_onek1k_ENSG00000189190	0.187956	-0.08309	0.46473	0.0353273	0	0.21597	0.181761
ENSG00000189190	ZNF600	19	53167448	53390044	127	35	PD_nalls2019	CD8ET_onek1k_ENSG00000189190	0.0241536	-0.11805	0.16844	0.000583395	0	0.02949	0.73666
ENSG00000189190	ZNF600	19	53167448	53390044	74	20	PD_nalls2019	CD8NC_onek1k_ENSG00000189190	-0.0585946	-0.27513	0.15714	0.00343333	0	0.076	0.592908
ENSG00000189068	VSTM1	19	54444079	54667207	36	17	PD_nalls2019	MonoC_onek1k_ENSG00000189068	-0.227598	-0.41025	-0.04086	0.0518009	0.00189	0.1683	0.0180532
ENSG00000167608	TMC4	19	54563846	54776944	30	11	PD_nalls2019	CD8ET_onek1k_ENSG00000167608	0.0467109	-0.20736	0.30138	0.00218191	0	0.09559	0.716294
ENSG00000170889	RPS9	19	54604610	54852862	59	11	PD_nalls2019	BIN_onek1k_ENSG00000170889	0.124827	-0.14043	0.38705	0.0155819	0	0.14981	0.351708
ENSG00000170889	RPS9	19	54604610	54852862	57	10	PD_nalls2019	BMem_onek1k_ENSG00000170889	0.0602184	-0.2234	0.34103	0.00362625	0	0.12076	0.664386
ENSG00000170889	RPS9	19	54604610	54852862	58	10	PD_nalls2019	CD4ET_onek1k_ENSG00000170889	0.00923013	-0.25218	0.26909	8.51953e-05	0	0.08821	0.943316
ENSG00000170889	RPS9	19	54604610	54852862	64	15	PD_nalls2019	CD4NC_onek1k_ENSG00000170889	0.0100934	-0.25649	0.27652	0.000101877	0	0.09205	0.940164
ENSG00000170889	RPS9	19	54604610	54852862	60	12	PD_nalls2019	CD8ET_onek1k_ENSG00000170889	0.00386769	-0.26787	0.26879	1.4959e-05	0	0.09512	0.977078
ENSG00000170889	RPS9	19	54604610	54852862	61	13	PD_nalls2019	CD8NC_onek1k_ENSG00000170889	0.0127562	-0.23801	0.27359	0.000162722	0	0.08597	0.919346
ENSG00000170889	RPS9	19	54604610	54852862	48	5	PD_nalls2019	MonoC_onek1k_ENSG00000170889	-0.00752731	-0.3167	0.29832	5.66604e-05	0	0.12361	0.96073
ENSG00000167618	LAIR2	19	54909100	55121897	11	9	PD_nalls2019	CD4NC_onek1k_ENSG00000167618	-0.316642	-0.62936	0.00262	0.100262	0	0.39609	0.0575565
ENSG00000167618	LAIR2	19	54909100	55121897	8	6	PD_nalls2019	CD8ET_onek1k_ENSG00000167618	-0.22973	-0.4735	0.023	0.0527757	0	0.2242	0.0771213
ENSG00000105048	TNNT1	19	55544162	55760722	57	16	PD_nalls2019	MonoC_onek1k_ENSG00000105048	-0.272193	-0.56411	0.01825	0.0740892	0	0.31822	0.0662084
ENSG00000108107	RPL28	19	55796713	56014612	67	32	PD_nalls2019	BIN_onek1k_ENSG00000108107	-0.0678549	-0.15785	0.02027	0.00460428	0	0.02492	0.132293
ENSG00000108107	RPL28	19	55796713	56014612	63	31	PD_nalls2019	BMem_onek1k_ENSG00000108107	-0.0897149	-0.19154	0.01005	0.00804876	0	0.03669	0.0822765
ENSG00000108107	RPL28	19	55796713	56014612	70	31	PD_nalls2019	CD4ET_onek1k_ENSG00000108107	0.0123789	-0.07573	0.09637	0.000153238	0	0.01021	0.773918
ENSG00000108107	RPL28	19	55796713	56014612	95	36	PD_nalls2019	CD8ET_onek1k_ENSG00000108107	-0.0466358	-0.12511	0.03176	0.00217489	0	0.01565	0.241009
ENSG00000108107	RPL28	19	55796713	56014612	92	35	PD_nalls2019	CD8NC_onek1k_ENSG00000108107	-0.0157563	-0.10043	0.06847	0.00024826	0	0.0106	0.716265
ENSG00000108107	RPL28	19	55796713	56014612	21	15	PD_nalls2019	MonoC_onek1k_ENSG00000108107	0.270748	-0.0352	0.5641	0.0733044	0	0.31821	0.073914
ENSG00000083845	RPS5	19	58797767	59006173	112	31	PD_nalls2019	BIN_onek1k_ENSG00000083845	0.241714	0.12871	0.35195	0.0584256	0.01657	0.12387	3.40581e-05
ENSG00000083845	RPS5	19	58797767	59006173	176	29	PD_nalls2019	BMem_onek1k_ENSG00000083845	0.0982701	-0.02224	0.21887	0.00965701	0	0.0479	0.11587
ENSG00000083845	RPS5	19	58797767	59006173	115	27	PD_nalls2019	CD4ET_onek1k_ENSG00000083845	0.110041	-0.00691	0.22374	0.012109	0	0.05006	0.0648108
ENSG00000083845	RPS5	19	58797767	59006173	27	15	PD_nalls2019	CD4NC_onek1k_ENSG00000083845	0.0985235	-0.05497	0.25172	0.00970688	0	0.06336	0.206141
ENSG00000083845	RPS5	19	58797767	59006173	87	26	PD_nalls2019	CD8ET_onek1k_ENSG00000083845	0.218949	0.08336	0.356	0.0479387	0.00695	0.12673	0.00216649
ENSG00000083845	RPS5	19	58797767	59006173	78	22	PD_nalls2019	CD8NC_onek1k_ENSG00000083845	0.151744	-0.0026	0.30641	0.0230262	0	0.09389	0.0530233
ENSG00000171574	ZNF584	19	58812871	59029694	89	13	PD_nalls2019	CD4ET_onek1k_ENSG00000171574	-0.312282	-0.59251	-0.02273	0.0975199	0.00168	0.35106	0.0399873
ENSG00000171574	ZNF584	19	58812871	59029694	161	22	PD_nalls2019	CD4NC_onek1k_ENSG00000171574	-0.135278	-0.28258	0.01357	0.0183001	0	0.07985	0.0747068
ENSG00000171574	ZNF584	19	58812871	59029694	153	20	PD_nalls2019	CD8ET_onek1k_ENSG00000171574	-0.22588	-0.44709	-0.00263	0.0510216	0.00061	0.19989	0.0484975
ENSG00000171574	ZNF584	19	58812871	59029694	153	20	PD_nalls2019	CD8NC_onek1k_ENSG00000171574	-0.0470643	-0.26456	0.17124	0.00221505	0	0.07205	0.65956
ENSG00000101298	SNPH	20	1146960	1389972	26	9	PD_nalls2019	CD4NC_onek1k_ENSG00000101298	-0.185538	-0.5703	0.20576	0.0344242	0	0.3257	0.339748
ENSG00000101307	SIRPB1	20	1444167	1700707	45	12	PD_nalls2019	CD4NC_onek1k_ENSG00000101307	0.111744	-0.19513	0.41969	0.0124867	0	0.17726	0.47026
ENSG00000101307	SIRPB1	20	1444167	1700707	39	9	PD_nalls2019	CD8ET_onek1k_ENSG00000101307	-0.178634	-0.51518	0.16715	0.0319101	0	0.26541	0.292004
ENSG00000198171	DDRGK1	20	3070996	3285331	63	13	PD_nalls2019	CD8NC_onek1k_ENSG00000198171	0.425438	0.04272	0.80802	0.180998	0.00433	0.65289	0.0364438
ENSG00000101220	C20orf27	20	3634155	3849034	5	5	PD_nalls2019	CD4NC_onek1k_ENSG00000101220	-0.0439087	-0.46184	0.38905	0.00192798	0	0.24021	0.831906
ENSG00000101236	RNF24	20	3807956	4096229	161	20	PD_nalls2019	CD4NC_onek1k_ENSG00000101236	0.185994	-0.06211	0.43445	0.0345938	0	0.18875	0.15148
ENSG00000172264	MACROD2	20	13876015	16133842	1867	205	CD_delange2017	BIN_onek1k_ENSG00000172264	-0.142945	-0.4445	0.1507	0.0204334	0	0.19799	0.326257
ENSG00000172264	MACROD2	20	13876015	16133842	1781	199	LBD_chia2021	BIN_onek1k_ENSG00000172264	-0.00819152	-0.29176	0.27859	6.7101e-05	0	0.10401	0.953135
ENSG00000172264	MACROD2	20	13876015	16133842	1928	205	PD_nalls2019	BIN_onek1k_ENSG00000172264	-0.264063	-0.44251	-0.08494	0.0697291	0.00721	0.19582	0.00401774
ENSG00000172264	MACROD2	20	13876015	16133842	1918	204	SCZ_pardinas2018	BIN_onek1k_ENSG00000172264	-0.410354	-0.75126	-0.11047	0.168391	0.01228	0.56439	0.008243
ENSG00000125868	DSTN	20	17450508	17690564	10	6	PD_nalls2019	CD8NC_onek1k_ENSG00000125868	-0.62453	-1	-0.17467	0.390038	0.03146	1	0.019066
ENSG00000101421	CHMP4B	20	32299110	32542172	23	8	PD_nalls2019	BMem_onek1k_ENSG00000101421	-0.164226	-0.50011	0.17027	0.0269702	0	0.25011	0.324974
ENSG00000101421	CHMP4B	20	32299110	32542172	45	14	PD_nalls2019	CD8ET_onek1k_ENSG00000101421	-0.351387	-0.64468	-0.04667	0.123472	0.00355	0.41561	0.0260271
ENSG00000101421	CHMP4B	20	32299110	32542172	53	18	PD_nalls2019	MonoC_onek1k_ENSG00000101421	-0.327298	-0.77977	0.11813	0.107124	0	0.60804	0.144861
ENSG00000078747	ITCH	20	32851041	33199198	24	11	PD_nalls2019	CD8ET_onek1k_ENSG00000078747	-0.115868	-0.37328	0.14657	0.0134255	0	0.13934	0.373225
ENSG00000168734	PKIG	20	43060426	43352888	141	16	PD_nalls2019	BIN_onek1k_ENSG00000168734	0.246579	-0.06023	0.55561	0.0608012	0	0.3087	0.120321
ENSG00000168734	PKIG	20	43060426	43352888	139	15	UC_delange2017	BIN_onek1k_ENSG00000168734	-0.502508	-0.83653	-0.1587	0.252515	0.02554	0.69978	0.00726521
ENSG00000168734	PKIG	20	43060426	43352888	54	6	PD_nalls2019	BMem_onek1k_ENSG00000168734	0.172628	-0.25149	0.58258	0.0298003	0	0.34013	0.406202
ENSG00000196839	ADA	20	43148163	43380874	47	13	PD_nalls2019	CD8NC_onek1k_ENSG00000196839	-0.356436	-0.69751	-0.0118	0.127046	0.00206	0.48652	0.0517338
ENSG00000132832	RP11_445H22_3	20	43185092	43424737	52	13	PD_nalls2019	CD4NC_onek1k_ENSG00000132832	-0.176562	-0.58825	0.22801	0.031174	0	0.3464	0.379193
ENSG00000166913	YWHAB	20	43414317	43637173	119	27	PD_nalls2019	CD4NC_onek1k_ENSG00000166913	-0.109018	-0.47813	0.2656	0.0118849	0	0.23307	0.550866
ENSG00000166913	YWHAB	20	43414317	43637173	196	28	PD_nalls2019	CD8ET_onek1k_ENSG00000166913	-0.0703242	-0.41191	0.27193	0.00494549	0	0.17474	0.675053
